x	Passionate about reforming our mental health system, because the way it is now is Absolutely Insane. Special interest in #BPD, #DBT, #Schizoaffective	621450576
o	Borderline, anxious, obsessive & paranoid. Trying hard not to wreck my life and alienate everyone around me. Aspiring to loftier goals.	779130192
o	I know there is hope for those of us living with borderline personality disorder....or am I only delusional?	2461046392
o	BPD+. mermaid. princess. animal activist. indigo child. sadgirl. dollcult. ⚓️	1922471617
o	Diagnosed with Borderline Personality Disorder in March 2013, Here to vent my thoughts & feelings. self harmer, Bisexual	2173474581
o	The beautiful mind of a borderline.✨ #BPD #ADD #recovery	3090585549
o	Living with Borderline Personality Disorder	619354261
o	On my own journey to bpd recovery. For the first time in a while the world is full of opportunity. Who do I want to be today? Schema/Mode Therapy.	449616665
o	Next Con: Mcm London ☆ Cosplay, SGH, XPP, otaku, J Fashion, veggie ♡ work & volunteer caring for cats & people, living with BPD, PTSD & bulimia	1369611404
x	My journey from childhood neglect & sexual abuse. Raised by a Borderline Mother & a Narcissistic father. High functioning alcoholics in a perfect looking home.	2953354526
o	Psychology graduate! studying health sciences at open uni. Volunteer buddy. Suffer from BPD :( im partially sighted. recently diagnosed with ME.	590388700
x	#BPD can't stop me OR you! / Martha Beck Life Coach/HeartMath Certified Coach/DBT Skills Trainer/Family & Relationship Support/Motivational Speaker	348692003
o	I write a blog about my experience with mental illness: Borderline Personality Disorder, mood disorders, anxiety... all sorts of disorders!	3283787468
o	SH/Depression/ED/Suicide/BPD/PTSD//Anxiety. 5'5 CW-113 12 suicide attempts; i'll make the next one work.	601136847
o	Have another account where I act 'sensible adult'. CW: #MentalIllness, often ugly #BPD #MDD #GAD, formerly #sectioned. 19, bi, student. Be friendly :)	3145899737
x	I'm trying... BPD	2304286684
o	Freedom loving, melancholy art lover. Promoting art/appreciation, art as therapy, nu perspectives. BPDArtist. Wicked sense of humor, take nothing seriously..	2954272784
o	Just a simple writer hoping to be discovered. Most of my writing is based on my struggles with Borderline Personality Disorder and many other things- ♡	1375117542
o	BPD Bi-Polar Vegan Baking Mum	79601908
o	21. cat lover. veggie. addicted to F.R.I.E.N.D.S, hello kitty and pepsi max. BPD sufferer. ♡ snapchat: emiilyy_t	2302976264
o	Yes, I have BPD and ED but that doesn't make me a different person, I'm still Danielle. I may have scars and internal damage but I'm still ALIVE and FIGHTING	1223074080
o	A broken girl trying to reclaim herself. An Empath with BPD working to gain control over her life and emotions. Full Bio- http://t.co/YzOXA0VHWs	155099493
o	Just a rockin, inked mom with BPD. Don't know what BPD is? Just ask	873505195
o	30-odd non-binary queer, pregnant, managing BPD and recovered from anorexia. Feminist. They.	605200816
o	A Christian oboist and passionate cor anglais player, battling BPD and studying @RNCMvoice.I collect cool 50p's and love dogs, Disney,or anything multicoloured!	851091902
o	Trying to take back my life from addictions and borderline personality disorder. Male 50, old enough to know better but still growing up	149463624
x	Gripped by PTSD, BPD and depression. Victim - survivor.	2523570802
o	23. OT student. Battling borderline personality disorder, an eating disorder, depression and anxiety.	46179148
o	29 years old ~ BPD Mum of 3 beautiful children 2 of which fight Cystic Fibrosis	58762209
o	Borderline Personality Disorder. Dialectal Behavioural Therapy. Self Harm. OCD. Severe Phobias. Insomnia. Chronic Hip Pain.	240034893
o	Feminist Pansexual with Borderline Personality Disorder. Sometimes shit gets interesting.	2975769783
x	BPD - Borderline Personality Disorder Awareness Advocate	74097937
o	Suffering or recovering from bulimia, anorexia, depression and borderline personality disorder.	135964180
x	hi i have BPD n this is my 2nd account for those who also suffer mental health to share and help one another to make us feel not alone. music keeps me alive  ♡	2671814398
x	Tweets about #BPD	91924421
o	I'm trying to overcome SH, suicide, depression, anorexia, bulimia, borderline personality disorder,implosive disorder. That's right, I'm not perfect. I'm sorry.	1932699692
x	Mental Health Service User Researcher, (BPD/IAPT/YP) linked to Imperial College& Anna Freud Centre, CRN, NHS supporter. good coffee addict	20883601
o	Mom of two, on 4th marriage. Happy this time.... I have BPD, just found out... That makes sence for a lot of thing in my past!I've also had MS for 13 years	540059867
x	BPD and everything inbetween	85895485
x	Mental health blogger, advocate & creative soul - Speaking openly about my struggles with Agoraphobia, BPD & Cyclothymia.	3225069959
o	A voice for Emotionally unstable personality disorder/bpd. psychosis, depression, anxiety. My name is Lucy, I am 21 years old.	3037375037
x	I am an adult child of #borderline mother. My mother suffers from #BPD and hope to raise awareness of this very serious mental health illness and stigma.	97299073
x	#BPDChat began April 2012, created by @bpdffs Sue Sibbald and @brokenmind. Each Sunday 9pm GMT 4pm EST with @CarlDunnJr You are not alone.	866167580
o	Female, 40's.  Childhood medical trauma, Neuro Syphilis, herbal healing, Buddhism, disabled, PTSD. BPD.	3241061193
x	Psychology student working at NYP's Institute of Geriatric Psych and the NEA-BPD	1378659174
o	Just a Random Chick Living withBorderline Personality Disorder	1352182662
x	Diagnose: Borderline-Persönlichkeitsstörung. Mein Leben und Leiden in 140 Zeichen	53914509
x	A very simple being..Who loves reading, music, food experiences & travelling. Interested in Social Welfare, BPD/BP & LGBT issues. Hearing impaired & Spirtual.	531016673
o	newly diagnosed with bpd, in recovery from an eating disorder. full of hope.	3071585439
o	I am so much more than my mental health. 25yrs. OCD, depressive episodes, BPD, EDNOS.... they will not define me.	1344581366
o	I am who I am, no more, no less. Survivor. BPD. Various MHI. Crocheter. TW all over my TL.	2166927175
o	Blind college student with borderline personality disorder	312914266
o	22yr old Female Professional #Artist living life with BorderlinePersonalityDisorder (#BPD). Former Police Officer. Prior Military.  Bri'Ann of Br!'Ann Studios.	1287172507
o	Living with Borderline Personality Disorder, Bipolar Disorder, and Anxiety Disorder.	1429254559
o	I'm a 27 year old borderline/mixed bipolar mom...constantly struggling and battling my every thought.	2466165266
x	Psycho BPD  \M/ Metal 13 Kuroi karasu , Love Japan tattoos music mangas	828945031
x	A small girl, 28, german/american, a spoonie, book-lover, sometimes funny, always optimist, never ending storyteller, lost in wonderland ---(CFS/ME/SEID; BPD)	68465482
o	A lone young women struggling with addiction ☩ diagnosed w/ Borderline Personality Disorder, Anxiety, Depression, & PTSD. ☩ Transition Into a Life Worth Living!	977449884
o	McMaster SocSci'16. BPD. Anxiety. Suicide attempt survivor. Bright eyed fire girl. In love with the impossible. I don't know who I am.	468366424
x	For all people suffering from BPD, come gather here and share a good laugh about our experience. #Borderline #Personality #Disorder	736933358
o	Creative,Socially Awkward,Dreadlocked, Rainbow-Obsessed,Introvert.Gamer, Art Lover, Geek. Fighting BPD,Psychosis,NEAD & Fibromyalgia. Medical Cannabis Supporter	620017370
x	Creating Awareness For Sufferers Of Borderline Personality Disorder	2936059811
x	Gay, Borderline, Traveler, Bookworm	2706290625
o	Blog about BPD and my dealings with it. 26 year old from the UK	2534848567
o	Admitting I have BPD. I'm a string of paper dolls.	874559575
x	Aiming to spread the word about #autism and #borderline personality #BPD	235322036
o	I have Bpd,anxiety and depression asthma and ibs and fibromyalgia.I'm also dyslexic,so excuse some of my spelling.	116439735
x	The Florida Borderline Personality Disorder Association is a 501(c)(3) nonprofit dedicated to educating all Floridians about this highly treatable condition.	14203750
o	I am a 39 year old animal activist battling bipolar disorder/BPD. I have a Bachelor's in Psychology and half a Master's in Clinical Psych.	1473166454
o	Diagnosed with BPD and receive MBT therapy. Struggling atm with depression too. Recovering gambler. Impulsive tweeter.	539540699
o	22 bpd among other things. cutter. dont coast too hard	2859646397
o	♡me myself & i♡love t tweet & ramble ♡#bpd diagnosed ♡ i have more issues than vogue but hey thats what makes me ME ♡  crazy & fun chatterbox ♡ BOOBS ♡	60079580
o	Single mum of 3 with Bpd :-) I'm 38 with a long and varied mental health history and I still have a sense of humour ♥	955956744
o	Somehow trying to stay alive in this crazy world! Struggling with #bipolar, #PTSD, #BPD, and anxiety. #incestsurvivor	2882584129
x	Author of Girl in Need of a Tourniquet. Writing my way through #bpd, #lavidaacademia, and #queermarriage in rural SC.	145800837
o	learning to live with #borderlinepersonalitydisorder been doing great. had a blip. need a place to vent that no one will see. referred to ED services	3072376840
o	Mood swing's best customer. Living with BPD. Loving herself, much. Baca-tulis-gambar-memasak dalam satu paket.	810336426
o	21 years of age suffering ftom borderline perdonslity disorder, bipolar, psychosis, anxiety, depression and paranoia. i am also a recovered anorexic.	3379347803
x	info on accessing services, treatment, and advocacy for people effected by Borderline Personality Disorder in Grampian. peer to peer group	2214904226
o	I'm a passionate, creative 20-something navigating through life...Writer, Music eater, Buddhist...Bipolar, BPD, ADD, Anxiety...trying to overcome obstacles	247906824
x	Child #psychiatrist at @NYUMLC Child Study Center,on @AACAP Consumer Issues Committee,Increasing awareness of #Borderline PD. Tweets= mine,not medical advice	19579869
o	5SOS Cougar. Struggling with depression, ED, SH, Panic &Anxiety.  BPD.Living with my pets Jennica, Bae & Sigrid.	3301098796
x	I provide treatment consultation and therapy for individuals diagnosed with BPD or who engage in self-injury. DBT fanatic! (941) 704-4328	342279621
x	Live tweeting the frustration and and sadness that comes with living with a person I love who struggles with BPD. Pray for healing.	2891236821
x	Writer.Artist.Free Thinker. Loves Wine,Tea,Music,Cats, 60% OCD aka Borderline inappropriate in messy houses, obsesses over crooked pictures, keeps hands clean.	359581348
o	Creative, friendly, caring and random. Insecure, BPD, BDD, OCPD, ED (recovery) & depression. Yep, that's me!!!	3375417016
o	Bpd and cyclothymia sufferer, mum of two, aat qualified, nearly 30!!!	335988448
o	BPD suffering balloon salesman, depressed at the falling prices. Bad pun maker. Looking at my life from the outside in.	2849032006
x	#DBT graduate. Member of the #bpdchat community. in a LDR w/ @dwightashley.	44746605
x	Occupational Therapist and PhD Student (research: integration of physical and mental health). Blogging about Borderline Personality Disorder and occupation.	582797195
o	Trigger warning⚠19. Severe depression, BPD, anxiety and disordered eating.IPx3	1374735043
x	Show me you're different and i won't treat you like you're typical #bpd	47893400
x	This is where I come to vent and find support •Canadian• Borderline Personality Disorder• ADNOS• Depression• OCD• ADHD•	2827537351
o	My kids are my life! *Im eccentric at times BPD makes me my worst enemy *I can be a swirling mass of contradictions but arent most of us	1341705313
x	a not so typical teenage girl with bpd.	612027538
x	Live,laugh,love xxx helped a loved one recover from BPD. Fighting the stigma about mental illness. Qualified Hypnotherapist xxxx	361942189
o	Taking each day as it comes. Sometimes it's a struggle, but I'm trying to climb up that mountain and not fall down. #mentalhealth #bpd #ptsd #ss	2997538097
o	I have Borderline Personality Disorder. This is my therapist.	259181892
o	Two things feminists hate the most: BPD Survivor. MRA. Has superpowers, will travel. Opinions are my own	15519174
x	We're dedicated to advocating for BPD awareness and to break down the stigmas commonly associated with this disorder, one person at a time.	597216918
o	I am me so thats good I think ! A moaning Bpd Women who supports equality for all.Married to the writing genius One Monkey (Leo Stableford) .	1074974424
x	The project is currently on hold. Please visit our companion site @BPDvideo	2319372001
o	Anorexic, Bulimic, EDNOS, Borderline Personality Disorder. Wannabe Buddhist discovering a life worth living. Here to beat my record of 59 days behaviour free.	384487714
x	hippyhearted worldloving optomisticpessimist withBPDontop!	2759512543
o	17, crohns bowel disease, borderline personality disorder.. Like me hate me I'm not fussed ;)	761451138
x	Mother, Writer, Poet, and Mental Health Advocate. Writing my way through #Bipolar, #ED, #BPD, #anxiety, and #DBT. #mentalillness #awareness	2882589340
x	Educator, weight lifter, Proud momma of Angus the Blue Great Dane. Struggling with BPD for 6 years, OCD and an eating disorder. Eager to find my cure.	1895355078
o	Twenty-...? Single mum. Borderline Personality Disorder diagnosed. Yo-yo dieter. Tinder addict. Full-time marketing assistant. Blogging about it all. #BPD	1444598935
o	Mid-20's, single mom; Borderline personality; lover of coffee, pizza, breakfast tacos and Law & Order: SVU. Future computer technician.	200201650
o	Borderline personality disorder, in recovery-DBT! battling through well :) :)	2830685717
x	#staybeautiful #ohm #goodvibes #writeeverydamnday #redefiningborderline #girlswithtattoos	2754533068
o	Living with Borderline Personality Disorder Depression Self Harm one day at a time- Borderline Confession Blogger- love me or hate me but Stay Safe.	1198315274
o	Borderline Personality Disorder, Drug Addict, 21, mother of two	2939213579
o	RAWR angry mental feminist dinosaur, spoonie, BPD, relentlessly ACE, atheist, Mind volunteer, anti tory, anti cuts. Views probably whoever I re-tweet	139908880
o	Author and mother of LauraJo who suffered with Borderline Personality Disorder and was a repressed homosexual. LauraJo committed suicide 25 yrs ago at age 29.	1410521010
x	Jump Rope Princess ♥Summer - May Keddy - My Princess  #420 #FFF #Lanadelrey #BPD #SenstiveSoul #Inspired #Life	1573312506
o	mental health bpd,anxity,ptsd battled with IF step mum to talia&mckenzie, prayers finaly anwsered baby boy due oct 2015!  mummy to an angel 21/04/12 B.M #PCD	298768480
x	Here to meet/talk with fellow MH sufferers. Particularly BPD, Bipolar, MDD, Anxiety, yada yada.	1719326876
x	i love to love. bpd. coffee. watching clouds. Blue October. laughing loud and hearing people laugh loud. cookies!	2708134300
o	Bipolar, BPD. Faith. Making a great recovery and feeling much happier now than before.	2471942573
o	writer, photographer girl with BPD & major depression, collects polaroids, open letters, film, cinematography & journals. Killing time until it kills me. MJV	312531469
x	all things theatre, dacshunds, bath & skincare. borderline	22075994
x	Spreading #hope for people with #depression, #BPD, and #MentalIllness. Email any time: havinglifeworthliving@gmail.com. Share your story!	1038670620
o	Borderline Personality Disorder sufferer / challenger and blog writer	3064650646
o	23yr old artist from the United Kingdom - I fight for what is right, I suffer from Borderline Personality Disorder (BPD).	209771464
o	I'm a 20-something female living with Borderline Personality Disorder - this is my journey.	3077233757
o	Twenty-Three | Tar Heel | Aspiring Broadcast Journalist | First Generation College Student  |Overcoming BPD, one day at a time.	3316047034
o	You've got to live in the here and now. It's a special gift. That's why it's called the present. BPD/OCD/AN/SH/Anxiety etc sufferer. 26 Piercings, 4 Tattoos	942202136
o	BPD, social anxiety. In search of truth, whatever that is	1923276102
x	Trying to survive a  marriage with spouse that has BPD&ADHD--I don't think it's going to work out☹	1559158100
o	Mother to a beautiful little boy.  BPD, PTSD, OCD, trichotillomania, depression and anxiety.   Let talk about mental health & break the stigma. ♡	1434508758
o	Anxiety/Borderline personality /depressed/PTSD/OCD/Journaling/Music/I am who I am..... :)@bell1988_irena	3263225837
x	bpdvideo supports family members, partners and friends of people who have BPD. Learn about our clinically tested educational BPD video series at:	445046873
o	I'm a mess, but a beautiful mess. I want to share my journey through life with borderline personality disorder and a few other labels they gave me.	1483661491
x	National Education Alliance for Borderline Personality Disorder Nationally recognized for providing education and raising public awareness about the disorder.	287236392
o	Making my way through this crazy life....Learning how to live and thrive with BPD....Acceptance & Happiness ❤️ My journey....	2285298062
x	To Be True to My Own Weirdnesses. writer zinester solitary weirdo witch mad twin sober cane-user high school dropout / BPD c-PTSD fibro / 29 / Libra / they	1431757394
o	Lecturer, Creative, 3D Generalist, VFX Artist, Panda, Spoonie, BPD surviver, crazy cat lady in training	89842347
x	My goal is to assist bpd sufferers threw their recovery process. I am a recovered sufferer of bpd and I will not stop till I see change on a global scale.	3386696410
o	Y21. BPD, EDNOS, Depression & Anxiety sufferer. Just need a place to vent & maybe meet new people.	1894835018
x	Psychotherapist. Advocate. Mental Wellness. DBT. OCD Spectrum Disorders. Trauma. Eating Disorders. Bipolar. Depression. Borderline. Exposure. More.	1740039072
x	RethinkBPD is a portrait of Borderline Personality Disorder and the fight within us. Oh and boxing.	55764102
x	passionate about addictions, domestic abuse and borderline personality disorder. I'm a substance misuse support worker in a female prison.	2471421144
o	Living with borderline personality disorder. Trying to change the world in small ways.	1519314313
o	31 - M. OCD, depression, anxiety, emetophobia, BPD, SH. Want to help all with MH issues. Not an ED acc    blog: http://t.co/TE1gV2EAu5	714794377
o	Recovery seeker, colour in-er, thinker, home-maker. Diagnosed with BPD May 2014.	3131106712
x	An initiative to create awareness in India  about  issues such as mental health, specially BPD, LGBT in corporate India and Office bullying.	2874730002
o	Bipolar, Bpd, Hypersexual, Anxiety, & the list goes on. It's all part of my krazy life! Blogging is good therapy...cheaper too!	568649785
o	Identifying with others on the road of recovery from BPD	2694637832
o	Loves the seaside, music and Steampunk. Work as a librarian. Living with BPD - never a dull moment ;-).	1316415847
o	I myself am strange and unusual. Socially awkward. Will you be my friend? 30 something, bi, poly, cat lady, feminist, vulgar, BPD, DBT, MDD...	2347690564
o	Campaigning and Training for People with Borderline Personality Disorder. Works at SHSCFT . Tweets nowt to do with work Keeper of rabbits . #BPDChat	270461605
o	BPD // Depression // MIA // SH // DM me // I follow back // *TriggerWarning* //Heartbroken mess of emotion.	2369055398
p	On a bpd journey - seeking guidance, care, valuation and understanding, so I can steer this rocky boat. Trying to exercise mindfullness and DBT on my own.	1387981560
x	We are a peer support community for Borderline Personality Disorder in Los Angeles, CA.	1359801086
o	Living with BPD and it sucks. I struggle every day with the smallest things. I'm doing everything I can to better my life.	510585906
x	Walking. Yoga. Jigsaws. Reading. Conservation. #BPD	2684284665
o	My fear of abandonment is no longer mine, but the illness i suffer's weapon against me, ive become a puppet to its show... - #bpd #queer #poetry #psych #author	3324571407
x	Mother of daughter with severe BPD. Fighting as hard as I can to get her the treatment she needs. But her survival/recovery is not in my gift.	486076818
x	Managing Director at @ASLInonprofit #artsaveslivesinternational #artist #illustrator #survivor campaigner 4 #mentalhealth #BPD and to end #violenceagainstwomen	301134298
o	Just a guy starting over again. Comic book geek, aquarium keeper, amateur doodler. BPD, depression, anxiety has run my life. Time to take my life back.	2391208476
o	Borderline Personality Disorder, Self Harm and everything in between. #BorderlinePersonalityDisorder #BPD #SeIfInjury #MentalIllness	34009740
o	In recovery from Anorexia and BPD	454751273
o	BPD sufferer with FMS & anxiety issues, Socialist, egalitarian, hate inequality and inaction by any political party esp Labour. Apologies for butting in but ...	80409724
o	Borrowed Angels is my business of handmade craft items that I am selling to  raise awareness about Mental Health. I am living with BP1 and BPD	3078419667
x	27 year old male voicing a tenth of his neurotic thoughts. Hopefully sharing some insight about Borderline Personality Disorder and bringing the funnies too.	2314794228
x	A page to explain the pain of living with Borderline personality disorder... And to give hope for recovery. 5 years in remission!!!	148567661
o	bpd, ptsd suffer	2932799153
o	22 years old. Scorpio.  Bisexual. Love = Starbucks, guinea pigs,  & Prozac.  ((BPD, bipolar, bulimia, social phobia))	2388457225
o	All true (from the wife's perspective). The not-so-good, the bad, and the ugly of being the wife to a borderline (bpd) husband	2232482060
x	Initiatorin der trialogischen Borderline Netzwerke,http://t.co/zRFpCOh0H4 http://t.co/VeTX8CrD3o, http://t.co/qDiB3Aw4V2, Fokus der Arbeit: BPS	2401302924
x	Episodes from the Borderline blog. Tells it like it is, with a dash of humour added. Mental health and related issues.	2891905443
o	Borderline Personality Disorder sufferer. Generally nice guy! living with the constant battle of controlling emotions!!	386464679
x	Metal Madness: I am Bipolar and my Husband has BPD. Our passion is Body Modification we hope to share our passion and raise awareness of mental illness.	1015217155
x	black girl exiled in a Midwestern city. sufferer. hopeful human. #BPDChat #MentalHealth	2871327988
o	I'm abit crazy, but once you get to know me you'll love me :) I'm also a selfharmer,    in recovery.I also suffer from BPD,always willing to help.follow me :)	941423989
o	Mom and wife with BPD. A Fighter. Brave. Never boring.	1352465874
o	My names chris... I have been in a psychiatric hospital for a long time... I have Borderline Personality Disorder. Thats about it :) xxxxxx	3082354238
o	twenty-something female, surviving borderline personality disorder, clinical depression and generalized anxiety.	470875884
o	#didmpd #dissociativeidentitydisorder #bpd #ptsd	890830585
o	An Aspie with Borderline Personality Disorder, using Twitter for? Not sure as yet so watch this space	21823233
o	I have borderline personality disorder and I'm still awesome.	2251489214
o	Photographer, Cartoonist, Artist & Crafter - aka a Creative Lunatic. Dealing with BPD & a big cat. Tweets can & do contain a lot about Mental Health.	1435697101
o	15, female. BPD, PTSD, OCD, Anorexia, Anxiety, Insomnia, Hypoglycameia. Bullying, Emotional abuse, Physical abuse, Sexual abuse.	1426522226
o	Native (Ojibwe) woman, hippy, Bohemian, BPD survivor, feminist, health nut, mommy, writer, recovering addict. Lover of God!	2671968504
o	I'm Hayley, I'm 21 years old and I have a diagnosis of Borderline Personality Disorder, I have set this up to raise awareness and post my thoughts.	2293432584
o	For #BPDfriends. If you would be ________, you must think of nothing else. *If you'll wait 2 minutes, I'll approve you.	859243062
o	I am a 31 year old demale living with Borderline Personality Disorder. I am working on incorporating this group that meets weekly. Feel free to tweet me!	343999268
o	the uncensored, mentally ill side of a highly productive human being / bpd (dx '11), ptsr / dbt convert / I usually just say fuck it but sometimes I need to cry	1181680603
x	Dick Jokes, Bible Verses, Autism Parenting & Mental Illness, Anxiety, Depression, Borderline Personality Disorder, Kink, Sexual Deviance.....	43320376
o	Believer is joyous love of God. Been diagnosed with syringomyelia, CMT, as well as BPD, PTSD and MD.	978781350
o	a journal about living with borderline personality disorder, major depressive disorder, and panic disorder. #bpd #depression #anxiety #suicide	311756151
x	I'm an ar†ist+poe†, self made ♪ is my blood my inspirations are my mentors. Autism+BPD support. ♥ @ilovetmills followed 4/29/11 Mons†er YF Thrillionaire	71763681
o	Twitter account of https://t.co/ku2PWWHbbD blogging on BPD, PTSD and Attachment Disorder amongst the other thing commonly known as life.	3040675636
o	Diagnosed BPD this past spring & DBT started last week. Mom is an untreated borderline and I'm terrified of life.	2808416360
x	#BPDChat | A borderliner working towards recovery |	737872266
x	Author and coauthor of books about borderline and narcissistic personality disorder.	19991033
o	BPD,Anxiety,Depression,Self Harm. Need help, feel lost, looking for an answer...	1737427572
x	Borderline Bravery is a website ran by several people with BPD. Our mission is to provide access resources and answers for other people who have BPD.	3170962296
o	Charlie | He/him/his | Cancer | Year of the Rabbit | ENFJ | BPD + Depression + Hypersexual | Furry | Brown and proud!	2497514366
o	BPD Sufferer hoping to gain tips and raise awareness	292228130
o	JUST A SIMPLE GOD FEARING WOMAN I SUFFER FROM BPD..BUT NORMAL AS CAN BE IM A BLESSED MOMMA OF A 19 YR OLD SON. ..	3236498767
o	BPD, anxiety, depression and body dysmorphia.	2766474676
x	Mental health advocate#WhenWordsAreNotEnough #ExpressiveArtsTherapies #DrumTherapy #ArtTherapy #MovementTherapy #Mindfulness | #Depression #CPTSD #DID #BPD	589368941
o	BPD; on the road to recovery. DBT. In love with the love of my life, poetry, books, music, art and memories.	1171197608
o	Open, warm & naughty, politically left and social justice oriented. Not vanilla or beige. Into family/friends/peers.. I live with. MDD & BPD and use DBT/therapy	1250889727
x	Borderline this and Borderline that. Emotional Masochist.            Survivor.	491982906
o	Do you truly understand BPD? Do not judge me. Mom, wife and teacher	2495287404
o	BA Honours Counselling & Psych student year 2.• Clinical depression diagnosed 2006• BPD/ EUPD diagnosed 2014	3178041952
o	#BPD in #DBT, allowed in public most of the time. Recovering from a life of #selfharm. Destined to die in a pool of my own vomit and be eaten by cats. Meh...	1257706351
o	I am 24 and currently embroiled in the Mental Health minefield. My diagnonsense is BPD, and I also have Depression, Anxiety and disordered eating.	184095624
o	Borderline Personality Disorder | Self harmer | Fitness fanatic! | Seventeen | Apprentice hairdresser |	1704793020
o	Wife Baskin isn't defined by her mental health however it can be a lonely experience Sharing my take on WB living with BPD (Borderline) Normal is no-one (#nino)	3254195151
x	BABCP-accred Cognitive Behavioural (CBT), Dialectical Behaviour (DBT) & Schema therapist. Specialises in Borderline Personality Disorder (BPD) and relationships	149624208
x	A peek into the life of someone whose boyfriend suffers Borderline Personality Disorder	407836097
x	autistic, BPD trying to fit in musical theatre trained and i love my dog sooooo much	29038223
o	24yo living with BPD, MDD, SAD, DSPD. Sociology student, mental health advocate & human rights volunteer. Loves animals & swimming. Here to make cool friends :)	562501294
o	Can't ever keep from falling apart at the seems ~gw:83~BPD~ just trying to survive~ music=life~ I love Sleeping With Sirens 3	1680938684
o	Just an outlet to describe and track how I feel in the moment. Diagnosed with borderline personality disorder and acute depression.	2593986415
x	talks series and movies...Forever Alone!  lost in the echo//ASH C/PARAHOY 14 DER calzona !  misery is all i feel.+ london lesbian 28 BPD.ALONE 20/07/15	2930710551
x	BPD sufferer, living with emotional disconnection for the last 6 years (e.g. I don't feel emotions. I cry, but don't feel sad). This is my diary/venting forum.	2749437981
x	#RMN #Co-Lead @LDActionAware.  Interests include #mentalhealth #recovery #BPD #learningdisabilities #dementia #therapies #bigmadchat  #makeadifference	90511445
x	@Rihanna #RihannaNavy @NICKIMINAJ #Barbz @ArianaGrande @LindsayLohan @AdamLambert † CLOTHES † ROSE † SKULL † RING † PERFUME † #TeamLesbian † #LGBT † #BPDfriends	247142636
o	I write poems as a form of therapy. They help me express feelings I find hard to talk about. Life with #bpd, #depression, #ehlersdanlos & #chronicpain .	1147083032
o	Mana / Eating is a daily struggle / Fibro. BPD. PTSD. Hallucinations / Cats. Rats. Books.	478091568
x	Mental health, equality & inclusion.Likes Nintendo, dinosaurs & Battlestar Galactica. BPD.	18028870
o	bpd & gad   *TRIGGER FUCKING WARNING* on some tweets for negativity, mood dysphoria, suicidal ideation, body hate. general awful shit. probably just don't read.	1695357414
o	Westlife,The Wanted,Olly Murs and 1 Direction fan. Newcastle supporter. I have BPD,Anxiety and Depression and it's good to know I'm not alone.	451615743
x	Finding The Right In Between. Positive,Insightful &  Humor About #Recovery #BPD #PTSD #ED #Addiction #DBT. I'm a Certified Recovery Coach,Peer Advocate & Writer	366025732
o	Borderline. Looking for my happinnes	944577823
o	Destiny (DestinySomeone) is a 24 vlogger/blogger living w/ BPD, PTSD, OCD, DD-NOS, Trichotillomania, ED-NOS & Self-Injury http://t.co/Gcm5LzLV4D	58007127
o	I'm a 25yr old mother of 2 under 5's. I've been diagnosed with Borderline personality disorder, ptsd & anxiety. I love crafts & creations of all kinds!	3047890520
o	tryna maintain a positive outlook on life,I believe in the power of angels and I call upon them in times of need#BPD #dysfunctional #fighter #lover #confused	275718291
o	BPD,DEPRESSION,PTSD, ANXIETY, ATTEMPT SUICIDE SURVIVOR,APART FROM THAT I'M ALRIGHT! FIGHTER AGAINST STIGMA. KEEP GOING AND BE AWESOME! I DO HAVE OTHER INTERESTS	3165987034
x	#music#festivals#yoga#publictransport#housemates#mentalhealth#bpd#cycling#climbing#walking#travelling#EATING	162079140
o	Tired of being censored. Stepmom to 1, biomom to 1. Struggling with PTSD/Borderline&Dependent Personality. Art amateur. Maker of purses. Lover of shoes.	2753765859
x	Consumer-based peer tweet for those with BPD.  Sharing personal insight, innermost thoughts in extreme moods to show how some BPD's think everday.	458171023
o	#BP,BPD, sexual, physical, emotional and mental health survivor. Keeping my Karma clear!	28910279
x	BPD	2649564012
o	A 20-something living with borderline personality, eating disorders, fibromyalgia, PCOS and bad poetry. My blog account. Feel free to chat, I don't bite.	296166433
x	Partner of a #bpd for 7 years. I'm a #NonBPD living in the shadow of a black and white world! Zero Shades of Grey here	3039765550
o	I'm 18, and have been diganosed with borderline personality disorder, anxiety disorder, anorexia nervosa, and bipolar/ mood disorder.	3341493315
x	Mental Health You Can Relate To| BloggerDepression, Anxiety, BPD Sufferer	3330352433
o	I am a new mother dealing with her borderline personality disorder that has me pondering where I fit in this chaotic world. There is more to life than BPD.	297870664
o	neurologically disadvantaged (epilepsy & hydrocephallus suffer), aged 26 with BPD. i bitch a lot & sometimes get tongue-tied, so be patient with me...	269690229
o	Empath, believer that all is possible, stranger in a strange land, conspiracies, #cloudporn  Borderline Personality Disorder, PTSD, #natureishealing	14362172
o	My name's Kris.I am 24 years old and have Borderline Personality Disorder.Mental illness has shaped me and my life,for better or worse.	149235444
o	Survivor - BPD, Chronic depression, Anxiety, Fibromyalgia, Migraine.Believer that what is meant to be will be, and you only need to have Faith and Trust.	2320312174
o	I am a Divorced mother of 3 daughters! I am a grandma to a boy! Have a medical condition called Chiari Malformation, Fibromyalgia, BPD, bipolar, mood swings	21833697
x	Single mum. Big kid. Epic Butlins fan. Daughter obsessed with firefighters and monkeys! Depression/BPD	3131123999
o	lesbian mom. lone twin. borderline personality. maryjane. social justice. human rights. one love. mental health.  learning. loving. growing.  anonymous.	2695965123
