o	I am THEE Bipolar Hot Mess. From my most recent cycle resulting in faceplant, to my tortise paced climb to the top, I'm here to entertain & inspire y'all!	BipolarHotMess	531333157
x	A Mental Health Professional who took a Road Less Travelled .....with #ThePogues husband #TerryWoods, bipolar disorder.. ..and a sense of humour	WoodsMarianne	2588115181
x	Insights on Schizophrenia, Bipolar Disorder, Depression, ADHD, Addiction, and Anxiety among others.	LifeMentalHealt	960332078
x	Providing normalization instead of criticism & communication instead of silence. Focus areas: Bipolar Disorders, Anxiety Disorders, and Borderline Personality	solutionfocused	38371676
x	#Bipolar #Depression #Mental health #Running #Politics #Films #Music #Hope #Albert Camus #timetotalk #chef #france #Yoga	diaries_bipolar	2960360063
o	Freelance photographer  Using Photography to help those affected by Mental Illness, #PhotographyisTherapy,  TruthSeeker, Bipolar Survivor listener and friend.	SaraCoulson1	714179702
x	Postgrad student of psychology. Blogs about Bipolar Disorder, chronic illness, coming off meds, & self-management techniques. **Now an autoimmune nightmare!	ProjectBip0lar	302482615
x	Working through Panic/Bipolar Disorder and Obsessive Compulsive Personality Disorder.  Blogging to try to offer hope and support to others, as well.	anxiouskaley	148079934
x	The Bipolar Project is an awareness campaign and support network created to encourage an understanding and acceptance of those suffering with Bipolar.	_BipolarProject	2162787720
o	Working mom of 4. Two with Autism and the other two with developmental, mood, and attentional issues. I have special needs myself Bipolar, ADHD, anxiety.	Ashley__Coker	2425980315
x	Hi, my partner was diagnosed with Bipolar Disorder. Hoping to share & read from others their life experiences with this disorder.	BipolarChat	242190257
x	Borderline Personality Disorder Bipolar (Mixed) Anxiety Panic Disorder	BipolarcrazyChi	810256406
o	21 | Welsh | Blogger | Bipolar sufferer | Mamma to a miniature shetland pony	dionnetyleredss	393973875
c	I've started a blog about my journey to disclosing my BPD/bipolar to those around me so that I can help others in #comingout :)	PoppyBimoody	1355518574
o	--cracked not broken-- [schizophrenia]  [bipolar 1]  [mental health advocate]  #SchizoTribe,  *this is my official twitter account* http://t.co/uLuKbYrjFc	hczzz	41260196
c	30 something 'girl' diagnosed with Borderline Personality and Bipolar Disorder...just spreading awareness about these illnesses, as often misunderstood!	mybpdmind	573150384
o	Hibernate in Winter. Bring me Sunshine. Top Mrs/mum/chef Live Love Laugh. Bipolar. #TimetoTalk. #EFC #GIN #WINE #CANDLE LOVER	LesleyinCity	154113869
o	Navigating the ups and downs of #Bipolar disorder and #ADHD. #bringchange2mind	Bipolarado1	2463864792
c	Photographer, cosplayer, ferret owner, laugher, lover -Proverbs 4:23 #BPD #Bipolar :(: #Aspergers	BusyBee1776	2638845916
x	College student, Biology Major, Writer/Blogger, Mental health advocate, & a genuine, caring soul. http://t.co/wiG27SRg8Y #FightStigma #Bipolar #Writer #Blogger	Kaitleigh_S	195663847
o	Sharing 33 yrs of Bipolar experience, info, tips, links, resources, insight & inspiration on living with bipolar disorder with or without medication.	BipolarBatesy	212573124
c	30-something mom, dealing with Bipolar & BPD. Trying to begin again and make sense of it all. im naughty, sarcastic and did i say naughty?	ArsenicNAce	353606790
p	A welsh jewish ninja, with dx of bipolar and EDS (hypermobility type), tweets about goos, the Sims and knitting - that about covers it...	differently	18062526
c	Pseudo-Advocate, Functional Bipolar/Borderline with sociopathic tendencies, An inner napping punk-rock kid!	NubilousError	755344098
x	uckiood is the art studio of dynamic collaborative artists douglas & rask. Recent work examines #bipolar disorder and its effect on the artistic voice #uckiood	uckiood	366584616
x	#Psychiatrist #Depression #Bipolar D/O #Aspergers #Psychopharm -  I see ages 13 to 54.	PattersonHealz	518366131
p	Living with Bipolar Disorder as Wife, Mother, Mental Health Advocate, and Blogger.	KittOMalley	2402657372
x	Raising Mental Health Awareness. Reducing Stigma. Fighting for parity with physical health. #MentalHealth #Depression #Bipolar #OCD #Anxiety - it's good to talk	TimeToChangeJP	3384386723
o	Wife & Mama of 2 | Dx #Bipolar 1 | Freelance #writer | Writing my way through living w/ a mental illness | Executive Dir, @ThisIsMyBrave - in 4 cities 5/15!	BipolarMomLife	352691510
c	Atheist,ISTJ,tattoos&piercings,Bi,Mom,BPD,Bipolar,Anxiety,PTSD,ADHD,Unique,Spontaneous,3 Music,Horror,Gamer,Outgoing,Medicinals,Blunt,Sarcastic,3 er...	Kandi_Raynbow	1607051028
o	#Bipolar mum of 6 blogging about the good, the bad & the ugly side of #parenting & life including #mentalhealth & #domesticviolence  #NHS public speaker	TheRealSupermum	254781401
o	#Mentalhealth blogger living WELL with #mentalillness. #Bipolar I for 15 yrs.	yourbipolargirl	1325901811
o	Mother of one, wife, sister, daughter, survivor of postpartum psychosis, bipolar. Follow me on my journey to stop mental health stigma.	manicmumday	445753781
o	#Artist #Potter #Ceramicist  #Sculptor #Printmaker #Multimedia... #Bipolar #Fibromyalgia #SocialAnxietyDisorder #PanicAttacks #ADHD #Osteoarthritis #TMJ...	SamanthaTomich	206156540
x	USAF Veteran, UCLA Alum, & @BipolarUs Founder	adamjgon	17282022
o	The first person to take Truehope EMPowerplus (Q96), and recover from Bipolar Disorder.	JosephvStephan	457159794
o	Bipolar/Depression/Addiction in Recovery/Free Spirit/Cronic pain sufferer	mhargro99	2984096968
o	Father of 4 battling to overcome #depression #anxiety and #Bipolar. Victim of childhood sexual and physical #abuse.	LonelyLotus	625587427
o	| Tweets about my #bipolar experience | I'm irreverent, thoughtful, honest & funny | Trying to blog/write | There is no genius without cray-cray | #mentalhealth	BiPoCollective	3243881701
o	instergram: bumtink1990 snapchat: bumtink 13 bipolarevery night i convince myself tomorrow will be different, but it never is.	MichelleTurnham	561231629
o	Baby #7ofHearts @MelancholyBluez #Alter #DID #MPD #PTSD #Survivor #BiPolar #ChronicPain #TinyDancer #TeddyBears #Rainbows #Unicorns #Angels #Roses #Empath	BluezTeddyBearz	1401534349
o	This is where I will vent. #depression #bipolar #nostigma #imfucked	evestarr412	3224877512
c	fighting through life #bpd #anorexia #bipolar #mentalhealth I do everything in my power to make people aware of mental health	fight4freedom91	438156186
c	Singer/songwriter/mother✌️Bpd,BDD,ADHD,Bipolar,OCD,SH,ED,ME/CFS/Fibro Need to get my music heard but I am a technophobe! http://t.co/ggjI3c9FOl	gailey32	207469753
x	Author of Runaway Mind Public Speaker, BlogTalk Radio Host, Blogger, Executive Board Member of The International Bipolar Foundation, Mental Health Advocate!	RunawayMindBook	322813406
o	Happily Married Mama to 3, Child of the One True King, Battling Depression, Anxiety, ADHD, SPD, Bipolar 2.  Find me on FB: http://t.co/gYcifvMGWZ	delicejoie	226214169
x	Bouddha, énième vie sans doute, si vous pensez que je ne suis pas un bouddha, suivez-moi.. #bipolar http://t.co/WG7x5wd5iY Livres Papier;:http://t.co/w8MrZ70BSv	Bouddha_O	316785188
p	Listen to what your voices say,they play a HUGE part in your life,and could be the key to a happy future. INFJ BIPOLAR&PROUD	crazyivabigrack	164610627
o	Disabled Veteran , PTSD , Bipolar,  MST-Military Sexual Trauma. Stay strong dealing with mental illness has it's high's and low's. Here for support.	usmreynolds417	2209727534
o	I live with rapid cycling bipolar affective disorder. Don't own a bike. I'll follow back if you talk to me. Nicely, I mean.	rapid_cycler	339068835
o	Mum to a 4yr old. I have Bipolar and other issues. Enjoy food but hate my body. Am teetotal (safer trust me). I like Stuff and nonsense, So on and so forth.	roseyleeee	320980946
c	#depression #PTSD #bipolar #mentalhealth #mentalillness #bipolardisorder #bpd	memyselfi72	3290679480
x	Laurie's goal is to minister to people with mental illness and offer a message of hope. Check out her book--I am Laurie: How Bipolar Disorder Altered My Life.	LaurieJohnson_	397003432
x	A Kamikaze Mind - Adventures of a manic millionaire looks to educate about #BIPOLAR and #PTSD share experiences and mainly hope through real experiences.	Akamikazemind	2470956506
o	Just another blogger on bipolar 1, philosophy, and the latest research on both	JamesClaims	396217978
o	Bipolar single mommy who loves to cook, travel, loves the Cubs, Bears, and the Blackhawks, loves the paranormal and loves severe weather :)	chrissyspoor21	53333774
o	Wife & mom, mh writer, recovered alkie, bipolar 2, panic disorders. Founder of literary/art journal for those with mental illness http://t.co/CSKmRKktKA	writen2thelight	308138628
x	Author of Where Are the Cocoa Puffs?: A Family's Journey Through Bipolar Disorder; Reis's Pieces: Love, Loss, and Schizophrenia; The Chocolate Debacle 10/01/14	authorKWS	94098412
c	Factual blog from journals, letters, medical history. Currently undergoing TMS, a permanent cure? Writing on bipolar, depression, Borderline Personality, etc.	BornNutsBlog	2474497401
c	anti-sober piece of shit. bpd and bipolar. outpatient	_bitemylip	245094301
o	Animal lover, hippy girl, bipolar sufferer :):                                 Please visit my blog http://t.co/1cVyMXBJ7W	Hippychick1987	1246223186
o	@Skype Ambassadors for Social Good, Marty & Fran are writing a book about how to support a friend who lives with bipolar from 3k miles away.Tweets are Marty's.	GumOnMyShoeBook	1627512506
c	I am married. 2 kids, Amy & Alex. Amy has Pulmonary Hypertension. I am a nurse. I am a Christian. Have BPD and bipolar.	Kathy_Earnest	334356383
x	I have writen a book called 'Living With Bipolar Disorder' that can be purchased on Amazon! This can help people with Bipolar and Health profesionals.	lynnhodges6	566485668
o	The ex-wife of a bipolar, narcissistic sociopath and have decided to share experiences with others in the divorce process with a dangerous spouse.	bloggingwenemy	287696247
c	Single mom of 3 great kids, living with Bipolar/ BPD/ Major Depression/ Anxiety/ & a lil OCD. singer, DJ, reader, writer, MUSIC lover, & Cupcake Designer.	BorderlineMommy	1080026598
x	Author of Chaos to Cured a true story of curing bipolar. http://t.co/xHTZUriB6p.  Speaker and consultant for bipolar. Advocate for improving lives.	Chaos2Cured	1106896608
o	bipolar suffering parent of 5 wine tasting pointless degree equipped human being.	sandersn85	2690377522
o	Australian in America. Bipolar I, BPD and Anxiety Disorder. Mental Illness Advocate. No one should have to go through this alone.	alwaysunstable	2849892164
o	Puppy love really helps don't just take my word for it .. #bipolar, #anxiety, and #depression you may qualify take our free survey now !!	PuppyLoveHelps	628746078
o	poet, reader, runner, writer, lesbian bipolar supergirl	blubeets	457959573
o	Bipolar, Mom, Wife, LGBT, Passionate about my work in the health care field and the biggest St. Louis Rams fan in Phoenix.	jdy1226	16116104
o	Writer. Student. Bipolar Bisexual. Pagan. Everything your mother warned you about. #SeptWritingChallenge	Insert_PenName	1439427649
o	Bachelor's of Psychology's degree and massive supporter of Jared Padalecki's Always Keep Fighting. Living w/Borderline & Bipolar I. Contact for free support!	tygres30	866643422
c	Diagnosed with bipolar and borderline. Just every day thoughts of a sufferer and hopefully a journey to recovery.	borderlinebabes	3093819819
x	Admissions Specialist at Icademy and George Washington University Online School/Mom/news junkie/Photography lover/Books/Coffee Addict/Music/Bipolar	Sramacphisto	2226385324
o	Designer, imaginer, sketcher, bipolar, geek – Creative Development Manager, at Parragon Working with Disney, Nickelodeon, Mattel etc… All views my own.	KTF7	19395161
o	More messed up than ever. Want to be support to you all while I myself need twitter buddies. Symptoms of bipolar, probably bpd & add but not diagnosed with any.	SmileyPeanuts	408941158
c	I crochet to fight bipolar, BPD, depression, and biting my nails.	23Toes	1536684847
x	Life Coach, Writer, Devoted Wife + Mama, Spiritual Seeker, Clean Eating Enthusiast, Wanderlust Traveler, Editor-in-Chief @BipolarOutLoud	LifeCoachNellie	3194090556
o	I aint White I aint Black I am Whack!! bipolar, gaming, technology, pets and cooking	Talbo2403	799930532
o	Fighting my past. PTSD, anxiety, bipolar, abuse survivor. I write a lot!	AmankuLyn	2917005746
x	Bipolar and offering support for those who are in a battle with all mental illnesses.  I am a blogger/speaker/author and dad.  http://t.co/9ER10hTV	Wayne2poles	400292371
o	Suffer of severe bipolar disorder.  Just trying to help others,	DepressionHelp2	384432734
c	Nail polish enthusiast. Vegan. Queer. BPD. Bipolar. PTSD. EDNOS. Survivor.	IndulgentMind	492436795
o	love the outdoor world and enjoys adventure, bipolar, 2nd amendment, stand up for what I believe in, Proud to support our troops	Curtenus	1907621900
o	Christan/Wife to wonderful husband for 20 yr/Mom/Joe Mac girl /Donnie/Nkotb/Bipolar trying to living a healthy life/Thankful to miltaty 4 our freedom	macpac720	226230327
o	lonely bipolar bitch	wendyolvera480	971374710
o	My name is Teresa. I write under the pen name Emma J. Love. I am an inspirational writer, up and coming, Indie author, Dx Bipolar 2. Roman Catholic.	EmmaJLoveAuthor	1682178277
o	Wife and mother living with bipolar, post abortion survivor	dandinthewind	2943091097
o	I have my own personal battle with bipolar disorder.If my experience encourages anyone,that's why I'm here.I've got a great wife and a lot to look forward to...	LightenUpYall	2386035396
x	Liberal stuck in OklaRedneckHoma. SSDI retired atty. Let's end stigma attached to PTSD and Bipolar! Avid OKC Thunder BB and OK State football fan. Dogs rock!	EEO_JD	22807238
x	Renowned NYC psychiatrist treating patients with a diverse range of mental illness. Specializing in the treatment of depression, anxiety, and bipolar disorders.	TMSBrainCare	2493383491
x	The second member of the Vinesauce crew. Artist. Gamer. Streamer. Chicken Nugget Consumer. Bipolar Disorder Aficionado. Aspiring Voice Actress.	Mentaljen	564396908
p	God1st 33 tattooed mom living with schizoaffective bipolar disorder 4anaturalhair lost 50lbs 12/13-6/14 in 2015 staying healty Psalm 30:5 2 know me is 2 love me	jvictoria05	243270552
o	Mama to 3. Immigrant. Designer.  Living with bipolar & anxiety.	fuzz_walk	866911130
x	Alternative treatment approaches to treating Bipolar Disorder. Old solutions to an old developmental behavioural disorder.	HelpBipolar	302515122
o	I write a candid & witty blog about bipolar disorder, my addictive personality, and the sh*t in between.	paramournwaitin	86377437
o	Bipolar disorder, anxiety, OCD, PTSD, eating disorder, self-harm. Sadly, the word crazy is often misused and overused.. but it's a crazy world we live in	poolofcrazy	468321308
o	Prestonian, lindy hopping, cornet playing, socialist, feminist, opinionated single mum, with bipolar and two cats.  Herbal tea drinker.  Think thats it...	AliciaJDuffy	98174148
x	19 years bipolar free using EMPowerplus, Author of 'A Promise of Hope' (HarperCollins)	AutumnStringam	432276745
x	Advocate, Writer, Volunteer, Action Coach, Keeper of Dreams, Bipolar Thriver, Laughter, Forever A Student Of Life, Mystery of the Mind, Film Lover, Poet	lebowitz_eileen	2840724756
o	Cavaliers, Browns & Buckeyes fan. OSU Alumni. Proud Democrat!! #FeeltheBern #UniteBlue #Bipolar #MentalHealth   All we are saying is give peace a chance.	ltot1984	837813552
x	Diagnosticada con bipolaridad tipo II, algunos consejos, vivencias e información sobre este transtorno, no pienses que estás solo, acompáñame.	BiPolar2395	1604847000
o	#artist; #Bipolar they call me, with acute #anxiety , #panic disorder and #selectivemutism #Batman is my God; Supes is a friend. IM for puchase or commission	Brendanaaron	89523612
o	Devout Catholic (convert) and diagnosed Bipolar I (manic depression). I'm also an artist and graphic designer.	bipolarcatholic	1191839281
o	Mother of 2, hobbies include photography and ebay. I'm a bipolar sufferer...	ebayverityann	3305375655
x	Our brother Simon is 28, he has bipolar and suffers from phycotic episodes. Simon and his family are struggling	advice4myBro	3374450674
o	Darren Stein is a poet and artist who writes about his struggle and success in living with Bipolar, depression and attempted suicide.	NutHousePoems	2888042550
o	Bipolar Mom to an 8-year old autistic son. We try our best to make it work! I'm also a registered dietitian, but that means less to me than the rest. #UniteBlue	JulieZimmerma16	1163921671
o	34 yrs old;  My name is Danielle; Fibro Fighter; Bipolar I severely; Migraine sufferer  Desperately in love with my  husband. have a dog named Riki	BipolaredBedlam	2647132447
o	Bisexual, Type II #Bipolar Disorder, #stoner4life #420	LincsStoner	104859966
o	Diagnosed bipolar type 2 rapid cycling, borderline personality disorder and INFJ. Sharing experiences, offering support and at times a wicked sense of humor.	BubbleGumFlux	3179153734
o	I'm a Type 2 Bipolar, High-Functioning Autistic trying to help other people like me lead happier and higher quality lives.	BP_Manifesto	521800522
o	Bi-polar is a mental illness that brings severe high and low moods/ Stand Up: Bipolarity is an account that supports and respects this disorder.	BipolarityUp	2786200735
o	Mother of a beautiful Teenage Daughter diagnosed with Bipolar Disorder. She is not her illness. #StrongerThanStigma. Be kind. Always.	ChristinaMaeK1	3054767395
o	Bisexual, Bipolar, Mother, Wife and sometimes friend. Diagnosed over 20 years ago and still not stable but dealing with it everyday.	brooke_jojos	1385172324
o	I tweet about exploits inside #depression and #bipolar, and my two homeschooled zen masters Louis (age 2) & Xavier (age 7). Oh, and I like Oreos.	DepressionRm101	2279214439
o	Hey I'm 28 with bipolar 2 disorder. I live a very happy life but still do really struggle with day 2 day stuff. work In travel industry and seen the world.	manymoods86	2914520477
x	Mother. Wife. Sister. Educator. Advocate for individuals with Autism & Bipolar Disorder. ♥ stars, night. Nature is my Church.	maMONa1972	362156012
x	Psychotherapist, treating issues of depression, bipolar and other mental health issues. Specialty in high profile clientele.	ThePsychExpert	22286483
o	I love to read, bake, walk my dog, listen to music, spend time in the garden. I also struggle daily with bipolar 1 disorder , M.E and type 1 diabetes.	donnataplin38	1042551060
x	Senior lecturer in clinical psychology, researching psychological therapies for depression and bipolar disorder.	kimwright_a	3306033736
o	Not just your everyday visual artist dj vocalist photographer bipolar latter day saint type person	traytronic	140776095
o	I have bipolar, but I don't relate to a lot of the bipolar stories out there.  I'm sharing mine in case there are others like me.	CloserToTheMid	475927373
o	Random thoughts of this stay at home mom of 2 littles one who has ASD & SPD.  I'm a geeky nerdy witch dealing with fibromyalgia and bipolar 2.	sunflower_dark	2198213516
o	Bipolar Disorder & living with a bipolar spouse. Articles, tips and more.	bipolarsp	188617614
x	Facebook : Gaby Liimaa // Kiwi : Biby19 ( Gaby Liimaa ) , Snap : Glbipolar,  Instagran : BibyLimaaa adc e segue lá :*	AfsGaby	2790790063
o	A 43 year old survivor of childhood abuse, bipolar disorder, severe anxiety and cancer, among other things.  I speak my mind and proudly display my scars.	ThomasHCrinstam	704517061
o	I live in Scottsdale, AZ. I have two masters degrees in psychology. I also have bipolar disorder; take meds, do cardio and yoga to control it.	heil_jennifer	3262649647
o	Music Leader with @SheffMusicHub. new diagnosis of #bipolar. Likes: teaching, my boys, the outdoors, salty food. Dislikes: rudeness, umbrellas, cling film.	jennyfarn	213259579
o	Scottish cat-lover, bipolar, Buddhist, geocaching, SNP supporter. Love the environment. Interested in religion.	FionaCoutts	545002812
o	Research studies for individuals with bipolar disorder or schizophrenia	ColumbiaTMS	2355238447
x	Transforming the understanding of bipolar.	ABipolarEffect	3088062034
x	Putting a human face on bipolar disorder and mental illness at http://t.co/u3k0qP5AcF. Check it out and let me know what you think!	TheMadOnes86	299898607
o	i go up and down and share some of that here. #mentalheath #bipolar	itsabipolarlife	2926712755
o	Spoonie. Ehlers-Danlos. POTS. Fibro. PCOS. C-PTSD. Bipolar. ☯ Pagan. ☯ Blogger. Feminist. ♀ LGBTQ. Socialist. Antiwar. ☮ Hippie. NOH8. Peace, love, equality. ♥	amynluv	48109717
o	Mental health and LGBT Activist. Writes about these and personal experiences. *All views are mine* #mentalhealth #lgbt #bipolar #anorexia #blogger	That_fox_	2472810651
o	I have a B.S. in Psychology from UO and am a huge Ducks football fan. I was recently diagnosed Bipolar and am just learning how to live this complicated life.	andrew_diff	2824477055
x	Nonprofit organization focused on raising awareness of bipolar disorder- those who push through the challenges and the people who love them.	p2cbipolar	465181068
o	Just a lady with bipolar trying to navigate my way in the world. On the path to mood stability!	BipolarPinkLady	3366459933
o	I am trying to answer the question that people ask, What is mania like? Blogger, Bipolar with Psychotic Features, and borderline, and HIV positive	ManicBlogger	452467302
o	Adventures in Occasional Chaos. Ex-pat American in Australia. Partner of a Wonderful Lunatic. Mum of a Cheeky Toddler. Resident Bipolar Loon @  Beautiful Life.	BipolarBaby74	1661868691
o	Family man | School teacher | Coach | and diagnosed bipolar. This is my story.	straightjacketm	1337465678
o	Writer of a blog about dealing with the joys of being bipolar.  It's not easy being mentally ill in a world that's partially sane.	Rider324	159259565
o	mom of 2 both with autism and bipolar disorder life for us is alway an adventure loven the ride and all the ups and downs ❤️	armb2000	41032783
o	#Bipolar #Cellist & #Bassist. My weapon is an #ESP LTD B-155DX-STB that is amplified by an #Ampeg #Portaflex500 full stack. #MetalMilitia \m/ #Metal4Life \m/	_Particularity	3214941287
o	Bipolar. Idiot. Swears. Northerner lost in the South. All views expressed are entirely those of my employer. Self employed.	mrschimptastic	164240509
o	Bipolar wife and mother. Living and thriving with this disorder. My wish is to reach out to the nation's youth who are suffering as I did as a child.	ChellesAlive	3189513491
o	Blog for turbulent minds aspiring to fly higher - especially creative types with Bipolar Disorder & ADHD	Mind_Pilot	25435478
o	Hello my name is Lindsey I have bipolar and anxiety disorder and other disability I am sweet and loving. you just don't want to get on my bad side	coady_lindsey	2486443544
o	Journalist / Reader/ Writer / Nerd / RPGer / Socially Anxious DJ / Professional Fuckup / Weirdo / Marijuana Activist / Bipolar Human	demondan13	17178154
o	Husband FatherX2 Photographer Diver & Bipolar 2. Learning to beat it & blogging to look at who I am & to help remove the stigma associated with mental illness.	MeBipolar	359800369
o	advocate for full legalization of marijuana, bipolar, and believer in true equality for everyone worldwide	klatham2011	359145082
o	educating myself and the world about bipolar disorder specifically and mental health generally.	bipolar101	21634746
o	A #bipolar warrior. I wage war with #depression and #mania every day. I tweet about the war.	NateAgapi	15081274
o	20 something surviving with Bipolar I	lifewbothpoles	2885033890
x	Doctor Medicina. Psicoterapeuta.Máster Terap Familia. Asociación Española Psiquiatría Privada. Ponencias. Depresión Recurrente T. Bipolar T. Obsesivos. S.Down	Dr_JoseA_Lozano	306716881
o	Diagnosed bipolar for 20 years.  I'm in remission and stable for the last five years.  Used a combination of medications and therapy.	bonzai_bonnie	379330882
x	Dad with MS, husband of Fibro and CFS, son with Bipolar, Aspergers, ADHD, and ODD, relative caregiver, and story teller.  I can be found at mjcorr.com	MJCorr	31203749
o	Diagnosed bipolar and pissed about it	mooddisordernos	582230868
o	Memoir of a woman with Bipolar I diagnosis	TheBipolarDiary	2999722998
o	Bipolar gaming & geek culture mental health ambassador. I chat about healthy minds, bodies & entertainment! ME HULK SMASH STIGMAS!!! #healthygeeks	Odin_Omen	1354900495
o	White Witch/Buddhist • Bisexual • Bipolar disorder • 17 • I love the universe and i'm going to solve its mystery ☔It rains, and it shines☀ secret account	thegoodinlife_	2444633360
x	Selbsthilfegruppe für Bipolare Störungen in Nürnberg	bepolar_nbg	3120964984
o	kerry aka kez wilko 40 new to Twitter love make up perfumes friends we actresss sam morton was myself abused in care writing book suffer bipolar adopt ed love m	kedgeburns39	3033409118
x	See Change Ambassador/ Green Ribbon/ ReachOut/ Writer  Blogger/ Mental Health Advocate/ Bipolar at Heart/ Newfoundlander  http://t.co/hQCCLmyCmL	rossiter1497	3025020625
x	Ready to have a full and balanced life with Bipolar Disorder? Follow Bipolar Coaching for support, inspiration and daily tips! #SouthAfrica #Johannesburg	BipolarCoachSA	2814912229
x	Mental Health Truth, Advice & Hope. Seeking to promote true and unbiased research & experiences. #Bipolar #manicdepression #anxiety #panic #psychiatry	MentalHealthTAH	1383212844
o	I'm Sophie, Christianity is my life. diagnosed with bipolar 12/12/14. my life is not how i expected but thats ok	bear_97	3062114173
o	Manic bipolar, Tourette, Anxiety, OCD.  Just trying to figure it out	tma57103	1758472104
o	I have Type 1 #Bipolar Disorder, #OCD, and Social #Anxiety and I am always seeking new information or support from others that have a #mental illness.	survivinbipolar	261498975
x	Dr. Amanda Itzkoff, Psychiatrist Assistant Professor at MSH, Bespoke Manhattan Private Practice, @aboutdotcom Bipolar Expert, Reproductive Psychiatrist	AmandaItzkoffmd	586164386
o	The semi-anonymous ramblings of a 19 year old British guy with type 2 bipolar disorder	BipolarBeds	3019909727
o	Living Life with Bipolar Disorder	bpdtumblr	2272799550
o	Bipolar blogger, cyclist, and all around weird girl.I run Diary Of A Mad Bike Woman and it's a very gritty telling of my struggles with bipolar.	MadBikeWoman	1575627852
o	Fashionably ill: Surviving pain w/ style & humor. FB: http://t.co/aa42kH9KGY  Juggling autoimmune, bipolar, PCOS,  Myasthenia. @HuffingtonPost blogger	JessicaGimeno	615787633
x	PhD candidate Black Dog Institute. Investigating app self-management tools for young adults with bipolar disorder.	JMNBDI	2694851743
o	I am a sexual abuse, bullying and bipolar survivor. I have many interest (mostly science) and I look forward to connecting with other survivors.	bipolargeeky	415771919
x	Catholic. Fiancé to @SharameBeth. US Army Infantry Veteran. Mental Health Worker and Advocate. Chaplain. Former Pilot. Overcoming Bipolar Disorder, PTSD and TBI	CatholicArmyVet	193605465
x	Retired Optometrist. Author Power of Positivity-For Bipolar&Anyone Else. Certified Peer Specialist. Mental Health Group Facilitator. http://t.co/IizLR9IxYp	DrFVonGunten	1706962789
o	#Single #Bi #Anime #bands #HML #depressed #anxiety #OCD #christian #animal lover #punk #bipolar	CavallasJoseph	2393911188
o	A writer in the making with a book in progress. I invite you to take a look at the world through my #bipolargoggles. The reality of my mental illness.	BipolarGoggles	3363450977
o	I have bipolar. Not many people know about it. This is a secret account to let off steam and to stop me making an arse of myself on my regular account.	secretbipolar	624177428
x	Bipolar http://t.co/tw64yUVYyJ offers a wide variety of self help treatments for depression. We also provides an array of interesting articles on depression.	BipolarDepress	262680967
o	Author of the new blog The Bipolar Lover. Consisting of words unspoken and letters not sent, spoken straight from the heart.	TheBipolarLover	1575891361
x	Mental Health Advocate. Bipolar Disorder Endurer. Boy Mom. Twin Mom. Fantastic Wife. Passionate over-thinker, writer and talker.	MrsBipolarity	1368404461
o	Navy Vet, Catholic, NEA Union Man, JFK was the last President that cared about us; the GOAT.  Dealing with anxiety and bipolar 2.	JMF231	1616261886
x	Providing support, advocacy, education, and outreach for those with depression and bipolar disorder in Brown County, Wisconsin.	DBSABrownCounty	2679911222
o	Bipolar, happy with life a little too much at times!! :-) Beggars can't be choosers X	seashell110	566375323
o	Naughty librarian wannabe. Production manager extraordinaire. Sober, kinky, God-loving, sci-fi nerd, plus-size, bipolar, sex-positive feminist & writer.	LoraliFrost	354169860
x	Embrace 4 Bipolar Webathon August 8th 7:30PM AEST raising funds for Bipolar Disorder Research Australia for Ian Parker Bipolar Research Fund	Embrace4Bipolar	3242079253
o	Wife & Mum. Bipolar. Vegetarian. Often innapropriate. Don't like it...don't follow! Otherwise, take a breath, get comfy and join in!	QueenslandGrl	262550814
o	Personal account is professional, so indulgences like complaints, inane displays of vanity, and uncomfortable truths are not an option. Closeted #bipolar II.	BipolarBetazoid	3290707253
o	Membership Director at KCUR - Kansas City Public Media, fundraiser, mother of teenage twins, avid reader, bipolar 2 sufferer	deloris_phelps	46675666
o	Committed follower of Jesus, Animal lover - owned by cat and dog. Love Lisa Vanderpump, Gina Liano, and HW's. Living with Bipolar 1 for many years.	digbysox	1478768460
o	Mother, bipolar, lesbian, author, I found my life partner, for the 1st time ever I have a family, I am blessed.	lesliealangford	402143218
x	The world is my country, all mankind are my brethren, and to do good is my religion.  - Thomas Paine #HumanRights #UndiMsia #LoyarBurok #MentalHealth #Bipolar	hasbeemasputra	187447305
o	Hello, I'm Dawn and I hope you follow my blog.  I provide information on Bipolar and how I cope. http://t.co/3m6ALCNgFe	dawnbipolar	249706688
o	BiPolar Disordered, Concrete Poet, Web 2.0 entrepenuer, amateur buddhist, mensan, philsophy graduate and other stuff	BiPolarGuy	5519642
x	Bipolar birdy scavenging the web	leavingbirdcage	251541858
o	Living a life of bipolar doesn't make me any less of a mom, wife, worker and child of God. I am who I am. Take me or leave me.	Spankkie9295	48380481
x	beautiful bipolar bisexual author, medical case worker, mental health recovery speaker. I dedicate my life sending a messsage of hope and helping others.	BipolarAuthor	39205500
o	Girl with short hair who blogs. Recovering from depression, anorexia and bulimia. Bipolar II.	g_guppy	483801793
o	bipolar, fucked up and lost.  my heart aches.  this is my dark side.	36Shades_Of_Me	2896182253
o	27. #Bipolar. #Recovery. These are my daily thoughts.. Good & bad. Music = life. I tell it like it is. #WhoDat	ohsnap_heather	130956574
o	Discussions of treatments, symptoms, tests and tips about Bipolar Disorder.	Doctor_Bipolar	167132484
o	Blogging about depression, bipolar. Maybe building into a memoir...	RacingMyMind	520764839
